Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Colombia,COL,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,22.40437,30.56995,28.71795,27.55102,39.79592,38.42365,39.21569,38.53659,44.17476,44.66019,36.36364,41.62679,45.0237,44.54976,46.4455,38.46154,40.86538,41.82692,37.5,39.42308,40.38462,40.86538
Colombia,COL,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,49.18033,59.58549,55.89743,52.04082,62.7551,61.57635,57.84314,58.53659,62.62136,65.04855,57.41627,63.15789,65.40285,63.03318,65.40285,62.01923,64.42308,65.38461,62.5,62.5,66.82692,66.34615
Colombia,COL,Government Effectiveness: Standard Error,GE.STD.ERR,0.1679885,0.1976163,0.1926554,0.1718094,0.1752026,0.177186,0.1709719,0.1742087,0.1937953,0.1966328,0.188545,0.1928326,0.1928703,0.1913288,0.189724,0.1949428,0.1965235,0.1889428,0.1895771,0.1835731,0.1946118,0.2080692
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.641695,-1.788261,-1.603681,-1.950178,-2.374467,-2.269416,-2.056107,-1.901591,-1.80328,-1.850909,-1.831908,-1.537185,-1.284656,-1.40181,-1.291972,-1.114594,-1.069147,-0.8824593,-0.7727076,-0.7969317,-0.9495016,-0.6735995
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,5,6,6,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,8,7
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,6.914894,6.382979,8.465609,2.645503,1.005025,2.427185,2.912621,3.864734,7.246377,5.769231,5.21327,8.530806,12.32228,8.056872,10.42654,10.95238,12.85714,16.19048,18.09524,19.33962,15.09434,22.16981
Colombia,COL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,2.12766,0.5319149,1.058201,0,0,0.4854369,0.4854369,0.4830918,2.415459,1.923077,1.895735,4.265403,5.21327,5.21327,6.635071,8.095238,9.047619,10.95238,11.90476,12.26415,10.84906,13.20755
Colombia,COL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,17.02128,12.23404,15.87302,10.58201,4.020101,4.368932,6.310679,8.695652,9.178744,9.615385,9.00474,13.27014,19.43128,16.58768,18.00948,19.52381,21.42857,24.76191,30,28.77358,24.0566,36.79245
Colombia,COL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.3135704,0.2861308,0.2832122,0.2793393,0.2706144,0.2459985,0.2391296,0.241629,0.2418599,0.2393309,0.2385224,0.2196655,0.2257874,0.1922474,0.1981644,0.2049565,0.2117226,0.2110903,0.2271502,0.2323598
Colombia,COL,Regulatory Quality: Estimate,RQ.EST,-0.1054877,0.0022869,0.1026202,0.0282163,-0.0879301,-0.0465544,0.0079865,0.1017461,0.2413717,0.2619745,0.1482843,0.2534749,0.3592378,0.4006766,0.4028929,0.4962346,0.4654272,0.4020093,0.3411354,0.3176741,0.3965637,0.3171094
Colombia,COL,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,7,7,8,8,9,9,10,10,10,10,10,11,11,11,11,11,11,11,11,11,10
Colombia,COL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,51.08696,53.88601,57.94872,55.61224,52.04082,52.70936,53.92157,55.39216,58.25243,59.70874,55.98086,58.85167,61.61137,64.45498,63.98104,67.78846,68.75,67.30769,66.34615,64.42308,66.34615,63.46154
Colombia,COL,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,25.54348,32.12435,39.48718,43.36735,40.81633,41.87192,46.56863,48.03922,51.94175,53.39806,48.80383,52.63158,54.9763,55.92417,55.92417,58.65385,58.65385,57.69231,56.73077,56.73077,59.61538,52.40385
Colombia,COL,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,64.13043,66.32124,67.69231,64.28571,58.67347,62.56158,60.29412,63.72549,68.4466,66.99029,65.07177,68.89952,71.09005,73.45972,73.45972,75.48077,73.55769,73.55769,72.59615,73.07692,74.03846,72.59615
Colombia,COL,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2770943,0.2576428,0.2227895,0.2012513,0.174462,0.1783943,0.1573544,0.1809789,0.1836832,0.1786198,0.1713473,0.1708091,0.1622248,0.1752203,0.1749033,0.1804529,0.1737436,0.1785568,0.1735348,0.1736058,0.1735197,0.1863547
Colombia,COL,Rule of Law: Estimate,RL.EST,-0.7518378,-0.6365505,-0.8896748,-0.7168011,-0.7032688,-0.6855181,-0.6232535,-0.5051838,-0.4358616,-0.3967666,-0.3884734,-0.3085754,-0.2558111,-0.3538536,-0.4059462,-0.2919965,-0.268497,-0.2789232,-0.3629579,-0.4062347,-0.4168378,-0.4912356
Colombia,COL,Rule of Law: Number of Sources,RL.NO.SRC,9,10,11,12,12,15,15,17,18,18,18,18,19,19,18,16,16,15,15,15,15,14
Colombia,COL,Rule of Law: Percentile Rank,RL.PER.RNK,25.62814,31,23.26733,28.71287,28.71287,29.66507,32.05742,38.75598,40.66986,41.82692,43.12796,45.97157,47.41784,45.07042,41.78404,44.71154,46.63462,43.75,40.38462,38.46154,38.46154,33.65385
Colombia,COL,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,16.58291,18.5,13.36634,16.83168,17.32673,17.22488,22.48804,26.31579,29.66507,33.17308,32.70142,35.54502,39.43662,34.74178,33.33333,33.65385,36.05769,31.73077,30.76923,28.84615,27.40385,24.51923
Colombia,COL,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,38.19096,41,30.19802,38.61386,40.59406,38.75598,40.66986,46.88995,48.32536,50.48077,50.23697,52.60664,53.05164,50.70422,49.29578,55.76923,56.73077,52.88462,50.48077,48.55769,47.11538,45.67308
Colombia,COL,Rule of Law: Standard Error,RL.STD.ERR,0.190395,0.1900061,0.1577061,0.1689758,0.1672996,0.1533385,0.1493692,0.1441616,0.1423512,0.1372573,0.1346686,0.1344346,0.1266835,0.1319907,0.1334308,0.1438853,0.1407915,0.1518615,0.1462554,0.1389847,0.1410295,0.1411097
Colombia,COL,Voice and Accountability: Estimate,VA.EST,-0.5109423,-0.3441894,-0.438141,-0.4163575,-0.4292425,-0.3187851,-0.3225214,-0.1727367,-0.1653216,-0.1659226,-0.1496109,-0.1323792,-0.0597142,-0.0639913,-0.0812788,-0.0433162,0.0039271,0.1218224,0.1124623,0.1635418,0.2048455,0.1492503
Colombia,COL,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8,9,11,11,14,15,17,18,18,18,18,19,19,18,15,15,15,15,15,14,13
Colombia,COL,Voice and Accountability: Percentile Rank,VA.PER.RNK,35,40.29851,34.82587,37.81094,36.31841,38.94231,38.46154,40.86538,42.30769,42.78846,42.65403,42.65403,46.94836,46.00939,45.53991,47.78325,47.78325,49.7537,49.26109,52.17391,53.62319,52.65701
Colombia,COL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,22,29.85075,26.86567,27.36318,27.36318,31.25,30.28846,34.13462,35.57692,34.61538,36.01896,36.01896,39.43662,40.37559,38.96714,38.91626,39.40887,42.85714,42.36453,42.99517,44.44444,43.47826
Colombia,COL,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,44,48.25871,47.76119,45.27363,42.78607,46.63462,47.59615,46.63462,47.11538,49.03846,48.81517,48.81517,53.05164,54.46009,52.58216,53.69458,54.18719,56.15763,57.14286,58.9372,59.90338,57.48792
Colombia,COL,Voice and Accountability: Standard Error,VA.STD.ERR,0.1962962,0.2045965,0.1927209,0.1619416,0.1637832,0.1473552,0.1462428,0.117829,0.1153766,0.1120943,0.1130601,0.112327,0.111646,0.11165,0.1102582,0.1269193,0.1288176,0.1252725,0.1257454,0.1270858,0.1219518,0.1257952
Comoros,COM,Control of Corruption: Estimate,CC.EST,-0.998565,-1.226254,-1.106156,-0.8974847,-0.8556129,-0.8999703,-0.8848742,-0.696618,-0.7067446,-0.7902945,-0.8286337,-0.8071334,-0.7906046,-0.7833548,-0.7397841,-0.6121734,-0.719177,-0.6657364,-0.6877698,-0.805908,-1.020556,-1.19349
Comoros,COM,Control of Corruption: Number of Sources,CC.NO.SRC,2,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,6,7,7,7,7,6
Comoros,COM,Control of Corruption: Percentile Rank,CC.PER.RNK,16.66667,7.216495,11.67513,22.22222,20.70707,19.5122,19.02439,28.29268,28.15534,22.81553,22.00957,21.90476,22.74882,23.69668,25.11848,31.73077,25.96154,29.32692,26.44231,22.59615,15.38461,11.53846
Comoros,COM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0.5376344,0.5154639,0,1.515152,5.555555,8.292683,8.292683,12.19512,11.65049,7.76699,6.220096,7.619048,8.056872,10.42654,10.42654,13.94231,11.53846,12.98077,12.98077,11.05769,7.692307,3.846154
Comoros,COM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,39.24731,28.35052,30.96447,41.41414,41.41414,35.60976,38.04878,44.39024,47.08738,40.29126,40.19139,41.90476,43.12796,43.12796,45.97157,51.44231,46.63462,45.67308,44.71154,37.98077,26.92308,22.11539
Comoros,COM,Control of Corruption: Standard Error,CC.STD.ERR,0.340507,0.2795054,0.2732641,0.2841845,0.2723513,0.2351059,0.2348601,0.2413393,0.244033,0.239145,0.2491648,0.2482451,0.2473554,0.2512708,0.2553653,0.2522251,0.2455357,0.2203551,0.221319,0.2064986,0.2078195,0.216466
Comoros,COM,Government Effectiveness: Estimate,GE.EST,-1.662423,-1.581981,-1.188423,-0.8046831,-1.278985,-1.542946,-1.601033,-1.677348,-1.757584,-1.775537,-1.769843,-1.742958,-1.760444,-1.550911,-1.589863,-1.674726,-1.522206,-1.552763,-1.559369,-1.62861,-1.669251,-1.593477
Comoros,COM,Government Effectiveness: Number of Sources,GE.NO.SRC,1,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,5,6,6,6,6,5
Comoros,COM,Government Effectiveness: Percentile Rank,GE.PER.RNK,3.278688,3.626943,8.205129,23.46939,5.612245,3.448276,1.960784,1.463415,0.9708738,0.9708738,0.9569378,0.9569378,1.421801,2.843602,1.895735,2.403846,5.769231,5.288462,5.288462,3.846154,3.846154,4.807693
Comoros,COM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0.5464481,0.5181347,2.564103,8.67347,1.020408,0,0,0,0,0,0,0,0,0,0,0.4807692,0.9615384,0.9615384,0.9615384,0.9615384,0.9615384,1.442308
Comoros,COM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,6.010929,9.326425,22.5641,42.85714,20.91837,8.866995,10.78431,8.780488,7.76699,5.339806,6.698565,6.698565,7.109005,12.79621,10.90047,8.653846,12.5,9.615385,10.57692,10.09615,10.09615,11.53846
Comoros,COM,Government Effectiveness: Standard Error,GE.STD.ERR,0.1876176,0.2545051,0.2626222,0.2558005,0.2830932,0.2522355,0.245769,0.2818837,0.2982151,0.2687684,0.2615219,0.2678163,0.2698778,0.2643496,0.2236072,0.2378988,0.2323978,0.2185063,0.2260113,0.2351295,0.2406645,0.2639719
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.5067192,0.5639963,0.0218698,0.4030806,-0.6726829,-0.1630222,-0.435432,-0.3597731,-1.094133,-1.107348,-0.7667361,-0.5629393,-0.5527361,-0.452308,-0.2569292,-0.1869102,-0.2327915,0.0357599,0.0361181,-0.3462803,-0.1546992,-0.2917943
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,4,4,4,4,3
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,62.23404,65.95744,45.50265,60.84656,26.63317,39.32039,33.98058,32.85024,15.94203,14.42308,20.85308,26.54029,29.38389,33.64929,37.44076,37.61905,37.61905,48.09524,48.09524,34.43396,41.98113,37.26415
Comoros,COM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,37.23404,38.29787,24.33862,32.27513,13.56784,22.3301,16.99029,17.3913,7.729469,8.653846,11.37441,13.74408,13.74408,18.48341,21.80095,25.71428,22.85714,31.90476,30,19.33962,23.58491,19.33962
Comoros,COM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,90.42553,93.08511,73.54498,86.77248,40.201,61.65049,53.39806,53.62319,27.05314,27.88461,36.49289,44.54976,48.81517,45.0237,55.45024,53.80952,53.80952,61.90476,62.85714,50,57.07547,53.30189
Comoros,COM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4753152,0.4353236,0.4556421,0.4386366,0.3504379,0.3657162,0.3861447,0.3778841,0.3485679,0.3515564,0.3246365,0.3200873,0.3607753,0.2827465,0.2972529,0.2380577,0.252858,0.2496468,0.2598241,0.2552704,0.278447,0.290409
Comoros,COM,Regulatory Quality: Estimate,RQ.EST,-1.131253,-1.202752,-1.23706,-1.0955,-1.365606,-1.470375,-1.505809,-1.489534,-1.44984,-1.494797,-1.548741,-1.423614,-1.361312,-1.391064,-1.201662,-1.104208,-1.029055,-1.049556,-1.035068,-1.110248,-1.118452,-1.178481
Comoros,COM,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,5
Comoros,COM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,12.5,10.88083,10.25641,13.26531,7.653061,5.91133,4.901961,4.901961,5.339806,4.368932,4.784689,5.741627,7.109005,7.582938,10.42654,11.53846,13.46154,12.5,13.46154,11.53846,11.05769,10.57692
Comoros,COM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,2.717391,5.181347,5.128205,4.591837,2.55102,2.463054,1.960784,2.45098,2.427185,2.427185,2.392344,2.392344,2.369668,2.369668,3.791469,4.326923,5.288462,5.769231,5.769231,5.769231,5.769231,4.326923
Comoros,COM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,28.80435,23.8342,20,28.06122,17.34694,13.7931,11.76471,13.72549,16.01942,13.59223,9.569378,14.35407,17.06161,17.06161,23.22275,26.44231,28.36539,25.96154,27.40385,22.59615,22.11539,22.11539
Comoros,COM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3863604,0.3148703,0.2941914,0.2962022,0.2409726,0.2350581,0.1905262,0.2329483,0.2385676,0.2145754,0.2177541,0.2169227,0.2151072,0.2372451,0.2302994,0.2308277,0.2225696,0.2245803,0.2234037,0.218212,0.2223624,0.2539691
Comoros,COM,Rule of Law: Estimate,RL.EST,-0.8786043,-1.087414,-1.291203,-0.9509804,-0.8690328,-1.024127,-0.9953502,-0.9534047,-1.011351,-1.032968,-1.130065,-1.046374,-1.002896,-1.015717,-0.9368513,-0.8918041,-0.8152714,-0.9987311,-1.051716,-1.071624,-1.086838,-1.199232
Comoros,COM,Rule of Law: Number of Sources,RL.NO.SRC,3,5,5,5,5,6,6,6,6,7,8,9,9,9,10,9,8,8,8,8,8,7
Comoros,COM,Rule of Law: Percentile Rank,RL.PER.RNK,21.60804,15.5,9.405941,17.82178,20.79208,15.311,17.22488,18.18182,14.83254,15.38461,12.79621,14.69194,15.96244,16.43192,18.30986,18.26923,21.63461,16.34615,13.94231,12.5,12.5,10.09615
Comoros,COM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,6.030151,4,1.485149,6.435644,7.920792,6.220096,7.177033,7.655502,5.741627,7.211538,4.265403,5.687204,6.57277,7.042253,10.32864,7.692307,10.57692,8.173077,6.730769,6.730769,5.288462,4.807693
Comoros,COM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,40.70352,31,25.24752,36.63366,40.59406,33.01435,33.01435,34.92823,31.10048,25.48077,22.27488,27.48815,29.10798,28.6385,31.92488,32.69231,36.05769,29.80769,25.48077,23.55769,24.03846,21.15385
Comoros,COM,Rule of Law: Standard Error,RL.STD.ERR,0.3505094,0.2896601,0.2611888,0.2718959,0.2692033,0.2401857,0.2394125,0.238007,0.2381791,0.1991422,0.1960183,0.1880433,0.1873663,0.1853564,0.1755463,0.1846639,0.1908535,0.2169873,0.2098371,0.2140188,0.2151833,0.2380193
Comoros,COM,Voice and Accountability: Estimate,VA.EST,-0.4239966,-0.3751567,-1.032639,-0.3447775,-0.5741069,-0.5185916,-0.630451,-0.2216852,-0.388407,-0.2873705,-0.3419944,-0.4222873,-0.373952,-0.4661489,-0.460561,-0.2917461,-0.2911683,-0.2902683,-0.3355786,-0.5005819,-0.7095864,-0.7638819
Comoros,COM,Voice and Accountability: Number of Sources,VA.NO.SRC,4,4,5,6,6,7,7,8,8,8,9,9,9,9,10,8,7,9,9,9,9,8
Comoros,COM,Voice and Accountability: Percentile Rank,VA.PER.RNK,36,39.80099,17.91045,40.79602,31.34328,33.17308,28.84615,38.94231,34.61538,37.98077,36.01896,34.12322,35.21127,34.2723,32.86385,37.93103,36.94581,37.43842,35.96059,31.88406,27.53623,27.05314
Comoros,COM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,21.5,25.37313,9.452736,27.36318,22.38806,22.59615,19.71154,31.73077,29.32692,29.80769,29.85782,28.90995,28.6385,26.76056,27.69953,30.54187,29.06404,31.52709,31.52709,27.05314,22.22222,20.77295
Comoros,COM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,50.5,49.75124,29.35323,48.25871,41.29353,43.26923,40.38462,47.11538,44.71154,46.63462,45.0237,41.23223,44.60094,41.31455,41.31455,47.78325,45.81281,44.82759,42.36453,37.19807,31.88406,32.85024
Comoros,COM,Voice and Accountability: Standard Error,VA.STD.ERR,0.2614571,0.2560896,0.2353826,0.211364,0.208357,0.2090413,0.2131495,0.1639998,0.1629301,0.1613198,0.1612138,0.158455,0.1566333,0.1536657,0.1406863,0.154221,0.1523847,0.1445816,0.1463922,0.1495866,0.1390557,0.1446757
"Congo, Dem. Rep.",COD,Control of Corruption: Estimate,CC.EST,-1.647852,-1.722926,-1.548999,-1.292354,-1.4042,-1.454288,-1.418278,-1.525243,-1.357004,-1.244319,-1.38918,-1.438318,-1.427505,-1.312143,-1.317955,-1.301038,-1.285472,-1.337154,-1.416593,-1.502247,-1.545593,-1.572393
"Congo, Dem. Rep.",COD,Control of Corruption: Number of Sources,CC.NO.SRC,3,5,5,5,6,8,8,8,9,9,11,12,12,12,13,12,12,11,11,12,12,11
"Congo, Dem. Rep.",COD,Control of Corruption: Percentile Rank,CC.PER.RNK,0,0,0.5076142,3.535353,3.030303,3.414634,2.926829,1.463415,4.368932,5.339806,3.349282,2.380952,2.369668,4.265403,5.21327,7.211538,8.173077,7.211538,5.769231,3.846154,3.365385,3.365385
"Congo, Dem. Rep.",COD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0,0,0,0,0,0,0,0,0.9708738,0,0,0,0,0.4739336,1.923077,1.923077,1.923077,0.9615384,0,0,0
"Congo, Dem. Rep.",COD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,12.36559,4.123711,10.15228,24.24242,11.11111,10.2439,13.17073,8.780488,16.01942,17.96116,11.96172,10.47619,11.37441,14.21801,12.32228,13.46154,13.46154,12.01923,11.05769,9.615385,9.134615,8.173077
"Congo, Dem. Rep.",COD,Control of Corruption: Standard Error,CC.STD.ERR,0.315914,0.2709027,0.2651166,0.2621142,0.2275725,0.1774299,0.1777291,0.2006954,0.2028539,0.2013247,0.170962,0.1639517,0.1616074,0.1567689,0.1590151,0.1543391,0.1516387,0.1561491,0.1411237,0.1434205,0.1559106,0.1542344
"Congo, Dem. Rep.",COD,Government Effectiveness: Estimate,GE.EST,-1.649998,-1.878147,-1.884151,-1.692212,-1.528456,-1.448674,-1.5719,-1.619065,-1.745683,-1.665454,-1.693531,-1.735541,-1.67924,-1.654982,-1.478182,-1.562044,-1.629395,-1.510926,-1.627224,-1.552124,-1.62692,-1.692743
"Congo, Dem. Rep.",COD,Government Effectiveness: Number of Sources,GE.NO.SRC,2,4,4,5,5,7,7,6,7,7,9,9,9,9,10,10,10,10,10,10,10,9
"Congo, Dem. Rep.",COD,Government Effectiveness: Percentile Rank,GE.PER.RNK,3.825137,2.590674,1.538462,1.530612,2.040816,5.418719,2.45098,1.95122,1.456311,1.941748,1.913876,1.435407,1.895735,0.9478673,5.21327,4.326923,2.884615,6.730769,4.807693,5.769231,4.807693,3.365385
"Congo, Dem. Rep.",COD,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,1.092896,0,0,0,0.5102041,0,0,0,0,0,0,0,0,0,0.4739336,0.9615384,0.9615384,2.403846,0.9615384,1.442308,1.442308,1.442308
"Congo, Dem. Rep.",COD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,6.010929,3.626943,3.076923,5.612245,9.693877,8.866995,8.823529,8.292683,5.339806,6.796116,6.220096,4.784689,7.109005,7.109005,11.37441,9.615385,7.692307,9.615385,8.653846,10.09615,10.09615,9.134615
"Congo, Dem. Rep.",COD,Government Effectiveness: Standard Error,GE.STD.ERR,0.1816614,0.2291294,0.23742,0.2132278,0.2298881,0.1844371,0.1867412,0.2373728,0.2414733,0.2285895,0.1977682,0.1982144,0.1983405,0.1988637,0.1797894,0.1909579,0.1845776,0.1791541,0.1831159,0.1882426,0.1970546,0.2021491
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.681914,-2.844653,-2.476551,-1.977575,-2.028027,-2.388028,-2.132514,-2.250013,-2.176482,-2.005968,-2.002091,-2.196742,-2.212989,-2.085893,-2.192191,-2.167921,-2.150854,-2.234622,-2.302249,-2.105781,-1.593899,-1.708182
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,5,5,4,4,4,6,6,6,6,6,6,6,6,7,7,6,6
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,0,0,0,2.116402,3.517588,1.456311,1.456311,0.9661836,2.898551,3.365385,3.791469,3.317536,2.369668,2.843602,2.843602,4.761905,4.761905,4.285714,3.333333,4.245283,7.54717,7.075472
"Congo, Dem. Rep.",COD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0,0,0,0.4854369,0.4854369,0,0.4830918,0.9615384,1.421801,0.9478673,0.4739336,0.9478673,0.9478673,1.904762,0.952381,0.952381,0.4761905,1.415094,4.245283,3.773585
"Congo, Dem. Rep.",COD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,3.723404,2.12766,5.291005,12.69841,9.045226,4.368932,6.310679,7.729469,7.729469,9.134615,7.582938,4.265403,4.739336,5.687204,4.739336,6.190476,6.666667,5.714286,5.714286,6.603774,11.79245,10.37736
"Congo, Dem. Rep.",COD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4219024,0.381321,0.397162,0.3945794,0.3311687,0.2934836,0.2874605,0.3176601,0.2908631,0.2928311,0.2523852,0.2493229,0.2493356,0.2330371,0.2382643,0.2055897,0.2105385,0.2166786,0.2192904,0.2200157,0.2228234,0.2248572
