year,protesterviolence,participants_category,duration_int,labor wage dispute,land farm issue,police brutality,"political behavior, process","price increases, tax policy",removal of politician,social restrictions,CC.EST,GE.EST,PV.NO.SRC,RL.EST,VA.EST,Asia,Central America,Europe,MENA,North America,Oceania,South America,NF,PF
2013,0,7,31,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,1,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,1,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,1,1,0,0,0,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,4,1,1,0,0,0,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,1,1,0,0,0,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,7,2,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,1,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,2,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,2,1,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,1,1,3,1,0,0,0,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,0,7,1,1,0,0,0,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2013,0,3,3,0,0,0,1,0,0,0,-0.8868789,-0.7941526,8.0,-0.8668659,-0.4053864,1,0,0,0,0,0,0,0,1
2014,1,3,4,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,1,0,0,0,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,5,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,3,2,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,0,0,0,1,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,1,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,5,1,0,0,0,1,0,0,1,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,0,1,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,0,1,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,1,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,5,1,0,1,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,5,1,0,1,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,3,0,1,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,0,0,0,1,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,1,0,0,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,1,0,0,0,1,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,0,0,1,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,7,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,1,1,0,1,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,1,1,0,1,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,4,0,0,1,0,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,1,0,0,0,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,1,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,0,0,1,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,1,0,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,5,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,3,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,0,0,1,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,4,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,2,2,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,1,0,0,0,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,1,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2014,1,3,1,0,0,1,1,0,0,0,-0.8869365,-0.7662596,8.0,-0.7777678,-0.4739298,1,0,0,0,0,0,0,0,1
2015,1,3,1,0,0,0,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,1,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,1,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.8084212,-0.723855,8.0,-0.7513467,-0.5120469,1,0,0,0,0,0,0,0,1
2017,0,3,1,0,0,0,1,0,0,0,-0.8317032,-0.7350984,8.0,-0.6718881,-0.6150656,1,0,0,0,0,0,0,0,1
2017,0,2,1,0,0,0,0,0,0,1,-0.8317032,-0.7350984,8.0,-0.6718881,-0.6150656,1,0,0,0,0,0,0,0,1
2017,0,3,1,1,0,0,0,0,0,0,-0.8317032,-0.7350984,8.0,-0.6718881,-0.6150656,1,0,0,0,0,0,0,0,1
2018,1,5,1,0,0,1,0,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,1,3,3,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,1,5,2,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,6,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,6,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,1,3,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.8999589,-0.7402487,8.0,-0.6409807,-0.747334,1,0,0,0,0,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,0,-0.9934731,-0.7402849,7.0,-0.6363772,-0.7418209,1,0,0,0,0,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,0,-0.9934731,-0.7402849,7.0,-0.6363772,-0.7418209,1,0,0,0,0,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,0,-0.9934731,-0.7402849,7.0,-0.6363772,-0.7418209,1,0,0,0,0,0,0,0,1
2019,0,2,1,0,0,0,1,0,0,0,-0.9934731,-0.7402849,7.0,-0.6363772,-0.7418209,1,0,0,0,0,0,0,0,1
2019,1,3,1,0,0,0,1,0,0,0,-0.9934731,-0.7402849,7.0,-0.6363772,-0.7418209,1,0,0,0,0,0,0,0,1
2020,0,4,1,0,0,0,1,0,0,0,-0.9782742,-0.7878783,6.0,-0.5731802,-0.7691441,1,0,0,0,0,0,0,0,1
2020,0,4,1,0,0,0,1,0,0,0,-0.9782742,-0.7878783,6.0,-0.5731802,-0.7691441,1,0,0,0,0,0,0,0,1
2020,0,5,1,0,0,0,1,0,0,0,-0.9782742,-0.7878783,6.0,-0.5731802,-0.7691441,1,0,0,0,0,0,0,0,1
2020,0,5,1,0,0,0,1,0,0,0,-0.9782742,-0.7878783,6.0,-0.5731802,-0.7691441,1,0,0,0,0,0,0,0,1
2007,0,3,1,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,2,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,1,1,0,0,1,0,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,4,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,5,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,4,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,1,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,1,1,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,7,2,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,4,1,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,1,2,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,4,1,0,0,0,1,0,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2007,0,3,1,0,0,0,0,1,0,0,-1.625108,-1.480536,5.0,-1.547747,-2.213491,1,0,0,0,0,0,0,1,0
2012,0,2,7,0,0,0,0,1,0,0,-1.063255,-1.481443,6.0,-1.354667,-1.620119,1,0,0,0,0,0,0,1,0
2012,0,3,12,0,1,0,0,0,0,1,-1.063255,-1.481443,6.0,-1.354667,-1.620119,1,0,0,0,0,0,0,1,0
2013,1,2,1,0,0,0,0,0,0,1,-0.9998913,-1.497578,8.0,-1.233859,-1.461627,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,1,1,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,1,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,4,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,2,6,0,1,0,0,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,5,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,0,0,0,1,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,5,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,5,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,1,0,0,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,2,1,0,0,0,1,0,1,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,0,0,1,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,3,1,0,1,0,0,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2014,0,5,1,0,1,0,0,0,0,0,-0.8821717,-1.279958,8.0,-1.185768,-1.343992,1,0,0,0,0,0,0,1,0
2015,0,3,50,0,0,0,1,0,0,0,-0.8362782,-1.238808,8.0,-1.236593,-1.218982,1,0,0,0,0,0,0,1,0
2015,0,2,1,0,0,0,1,0,0,0,-0.8362782,-1.238808,8.0,-1.236593,-1.218982,1,0,0,0,0,0,0,1,0
2015,0,3,1,0,0,0,1,0,0,0,-0.8362782,-1.238808,8.0,-1.236593,-1.218982,1,0,0,0,0,0,0,1,0
2015,0,3,1,0,0,0,1,0,0,0,-0.8362782,-1.238808,8.0,-1.236593,-1.218982,1,0,0,0,0,0,0,1,0
2016,0,3,1,0,0,0,1,0,0,0,-0.6210097,-0.9763568,7.0,-0.8871843,-0.7967733,1,0,0,0,0,0,0,1,0
2016,1,3,5,0,0,0,1,0,0,0,-0.6210097,-0.9763568,7.0,-0.8871843,-0.7967733,1,0,0,0,0,0,0,1,0
2016,0,5,8,0,0,0,1,0,0,0,-0.6210097,-0.9763568,7.0,-0.8871843,-0.7967733,1,0,0,0,0,0,0,1,0
2016,0,3,1,0,0,0,1,0,0,0,-0.6210097,-0.9763568,7.0,-0.8871843,-0.7967733,1,0,0,0,0,0,0,1,0
2016,0,5,4,0,0,0,1,0,0,0,-0.6210097,-0.9763568,7.0,-0.8871843,-0.7967733,1,0,0,0,0,0,0,1,0
2017,0,7,1,0,0,0,1,0,0,0,-0.565286,-1.046625,7.0,-0.9440181,-0.8646715,1,0,0,0,0,0,0,0,1
2018,0,2,1,0,0,0,1,0,0,0,-0.5807476,-1.065393,7.0,-1.033026,-0.9051722,1,0,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.5807476,-1.065393,7.0,-1.033026,-0.9051722,1,0,0,0,0,0,0,0,1
2018,1,3,1,0,0,0,1,0,0,0,-0.5807476,-1.065393,7.0,-1.033026,-0.9051722,1,0,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.5807476,-1.065393,7.0,-1.033026,-0.9051722,1,0,0,0,0,0,0,0,1
2018,0,5,1,0,0,1,1,0,0,0,-0.5807476,-1.065393,7.0,-1.033026,-0.9051722,1,0,0,0,0,0,0,0,1
2018,0,2,1,0,0,0,1,0,0,0,-0.5807476,-1.065393,7.0,-1.033026,-0.9051722,1,0,0,0,0,0,0,0,1
2019,0,5,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,1,2,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,0,5,1,0,1,0,0,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,1,2,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,0,2,1,1,0,0,0,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,1,2,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,0,5,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,0,2,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2019,0,4,1,0,0,0,1,0,0,0,-0.614939,-1.14944,7.0,-1.063034,-0.8572587,1,0,0,0,0,0,0,0,1
2009,0,4,1,0,0,0,1,0,0,0,-0.3974278,-0.1481891,7.0,-0.1070998,-0.4803367,1,0,0,0,0,0,0,0,1
2010,1,4,1,0,0,0,1,0,0,0,-0.4214559,-0.1950748,7.0,-0.1214751,-0.5052291,1,0,0,0,0,0,0,0,1
2010,0,3,1,0,0,0,1,0,0,0,-0.4214559,-0.1950748,7.0,-0.1214751,-0.5052291,1,0,0,0,0,0,0,0,1
2010,0,4,1,0,0,0,1,0,0,0,-0.4214559,-0.1950748,7.0,-0.1214751,-0.5052291,1,0,0,0,0,0,0,0,1
2012,0,2,1,0,0,0,1,0,0,0,-0.2368751,-0.2076246,8.0,-0.1223696,-0.5752793,1,0,0,0,0,0,0,0,1
2012,0,4,1,0,0,0,1,0,0,0,-0.2368751,-0.2076246,8.0,-0.1223696,-0.5752793,1,0,0,0,0,0,0,0,1
2013,1,5,1,0,0,0,1,0,0,0,-0.2147457,-0.17006,8.0,-0.2770237,-0.5941756,1,0,0,0,0,0,0,0,1
2013,0,4,1,0,0,0,1,0,0,0,-0.2147457,-0.17006,8.0,-0.2770237,-0.5941756,1,0,0,0,0,0,0,0,1
2013,0,1,1,0,0,0,0,0,0,1,-0.2147457,-0.17006,8.0,-0.2770237,-0.5941756,1,0,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.2147457,-0.17006,8.0,-0.2770237,-0.5941756,1,0,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.2147457,-0.17006,8.0,-0.2770237,-0.5941756,1,0,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.2147457,-0.17006,8.0,-0.2770237,-0.5941756,1,0,0,0,0,0,0,0,1
2014,0,4,1,0,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,3,1,1,0,0,0,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,4,1,0,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,3,1,0,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
2014,0,4,1,1,0,0,1,0,0,0,-0.3438012,0.0535279,8.0,-0.1701762,-0.667201,1,0,0,0,0,0,0,0,1
